16-07-2020,15:14:13.048671,0.0
16-07-2020,15:14:13.062397,0.0
16-07-2020,15:14:13.076048,0.0
16-07-2020,15:14:13.089177,0.0
16-07-2020,15:14:13.102530,0.0
16-07-2020,15:14:13.115399,0.0
16-07-2020,15:14:13.128080,0.0
16-07-2020,15:14:13.140924,0.0
16-07-2020,15:14:13.153711,0.0
16-07-2020,15:14:13.167201,0.0
16-07-2020,15:14:13.180234,0.0
16-07-2020,15:14:13.193567,0.0
16-07-2020,15:14:13.208237,0.0
16-07-2020,15:14:13.221321,0.0
16-07-2020,15:14:13.234234,0.0
16-07-2020,15:14:13.247213,0.0
16-07-2020,15:14:13.260154,0.0
16-07-2020,15:14:13.273129,0.0
16-07-2020,15:14:13.286221,0.0
16-07-2020,15:14:13.306317,0.0
16-07-2020,15:14:13.323832,0.0
16-07-2020,15:14:13.337340,0.0
16-07-2020,15:14:13.350580,0.0
16-07-2020,15:14:13.365060,0.0
16-07-2020,15:14:13.378337,0.0
16-07-2020,15:14:13.391394,0.0
16-07-2020,15:14:13.405972,0.0
16-07-2020,15:14:13.419008,0.0
16-07-2020,15:14:13.431819,0.0
16-07-2020,15:14:13.444790,0.0
16-07-2020,15:14:13.457668,0.0
16-07-2020,15:14:13.470732,0.0
16-07-2020,15:14:13.483834,0.0
16-07-2020,15:14:13.496996,0.0
16-07-2020,15:14:13.510611,0.0
16-07-2020,15:14:13.524536,0.0
16-07-2020,15:14:13.537815,0.0
16-07-2020,15:14:13.551396,0.0
16-07-2020,15:14:13.564197,0.0
16-07-2020,15:14:13.577243,0.0
16-07-2020,15:14:13.590385,0.0
16-07-2020,15:14:13.603141,0.0
16-07-2020,15:14:13.616028,0.0
16-07-2020,15:14:13.629054,0.0
16-07-2020,15:14:13.641767,0.0
16-07-2020,15:14:13.654505,0.0
16-07-2020,15:14:13.667289,0.0
16-07-2020,15:14:13.680179,0.0
16-07-2020,15:14:13.693059,0.0
16-07-2020,15:14:13.705728,0.0
16-07-2020,15:14:13.718480,0.0
16-07-2020,15:14:13.731534,0.0
16-07-2020,15:14:13.744399,0.0
16-07-2020,15:14:13.757407,0.0
16-07-2020,15:14:13.770668,0.0
16-07-2020,15:14:13.783624,0.0
16-07-2020,15:14:13.796686,0.0
16-07-2020,15:14:13.809814,0.0
16-07-2020,15:14:13.822721,0.0
16-07-2020,15:14:13.836538,0.0
16-07-2020,15:14:13.850341,0.0
16-07-2020,15:14:13.863105,0.0
16-07-2020,15:14:13.876702,0.0
16-07-2020,15:14:13.889314,0.0
16-07-2020,15:14:13.902258,0.0
16-07-2020,15:14:13.917869,0.0
16-07-2020,15:14:13.930748,0.0
16-07-2020,15:14:13.943400,0.0
16-07-2020,15:14:13.956237,0.0
16-07-2020,15:14:13.968972,0.0
16-07-2020,15:14:13.982860,0.0
16-07-2020,15:14:13.995727,0.0
16-07-2020,15:14:14.008550,0.0
16-07-2020,15:14:14.022133,0.0
