Time (unixtime),CURRENT_VELOCITY,CURRENT_POSITION,REMAINING_STEPS,STACK_VOLTAGE,EXTERNAL_VOLTAGE,CURRENT_CONSUMPTION,CHECKSUM
1594905376.4972122,20000,2060756,0,327,11727,325,0x3e
1594905376.5092463,20000,2061001,0,336,11718,325,0x30
1594905376.521257,20000,2061241,0,345,11763,325,0x7
1594905376.5335863,20000,2061487,0,327,11718,325,0x38
1594905376.5459878,20000,2061732,0,336,11763,325,0x3e
1594905376.5667584,20000,2061979,0,336,11754,325,0x3a
1594905376.5798821,20000,2062398,0,336,11745,325,0x3f
1594905376.5999608,20000,2062810,0,336,11754,325,0x3e
1594905376.6126187,20000,2063066,0,336,11754,325,0x39
1594905376.6250312,20000,2063312,0,336,11718,325,0x3d
1594905376.6393442,20000,2063583,0,336,11772,325,0x33
1594905376.65716,20000,2063843,0,327,11789,325,0x38
1594905376.6706467,20000,2064215,0,336,11789,325,0x37
1594905376.682837,20000,2064470,0,345,11763,325,0x0
1594905376.7031834,20000,2064876,0,345,11745,325,0x34
1594905376.7185135,20000,2065183,0,345,11798,325,0x30
1594905376.7312405,20000,2065438,0,336,11772,325,0x3f
1594905376.7451072,20000,2065707,0,336,11727,325,0x34
1594905376.76008,20000,2065978,0,336,11807,325,0x34
1594905376.7726731,20000,2066264,0,327,11772,325,0x34
1594905376.785824,20000,2066527,0,336,11798,325,0x5
1594905376.8000896,20000,2066812,0,336,11798,325,0x35
1594905376.8132753,20000,2067075,0,345,11807,325,0x36
1594905376.8257923,20000,2067326,0,336,11816,325,0x3e
1594905376.8382728,20000,2067578,0,336,11736,325,0x32
1594905376.8510396,20000,2067829,0,336,11754,325,0x33
1594905376.863862,20000,2068087,0,336,11763,325,0x5
1594905376.8765,20000,2068342,0,336,11727,325,0x2
1594905376.8895216,20000,2068587,0,336,11701,325,0x3c
1594905376.9022381,20000,2068858,0,336,11701,350,0x3b
1594905376.9150305,20000,2069107,0,336,11639,350,0x3b
1594905376.9276876,20000,2069361,0,336,11630,350,0x38
1594905376.9404774,20000,2069612,0,336,11594,375,0x3d
1594905376.9529738,20000,2069870,0,336,11612,375,0x3c
1594905376.9668093,20000,2070147,0,336,11639,400,0x35
1594905376.9796355,20000,2070406,0,336,11594,425,0x3f
1594905376.9925268,20000,2070656,0,327,11630,475,0x39
1594905377.0054023,20000,2070913,0,336,11612,475,0x3d
1594905377.0181556,20000,2071175,0,336,11532,525,0x3f
1594905377.0310044,20000,2071430,0,327,11444,525,0x37
1594905377.043775,20000,2071683,0,336,11834,625,0x5
1594905377.057107,20000,2071949,0,336,11381,625,0xf
1594905377.0697117,20000,2072204,0,336,11647,625,0x3a
1594905377.0833113,20000,2072458,0,345,11958,625,0x34
1594905377.0962012,20000,2072733,0,336,11470,625,0x3c
1594905377.1092377,20000,2072993,0,336,11665,625,0x39
1594905377.1222787,20000,2073255,0,336,11745,625,0x38
1594905377.1353693,20000,2073513,0,336,11647,625,0x3d
1594905377.1485672,20000,2073781,0,327,11568,625,0x39
1594905377.161496,20000,2074036,0,327,11576,625,0xc
1594905377.1757832,20000,2074325,0,336,11568,625,0x32
1594905377.1895525,20000,2074591,0,336,11763,625,0x38
1594905377.2025466,20000,2074859,0,336,11718,625,0x3b
1594905377.215361,20000,2075115,0,345,11754,625,0x4
1594905377.2286355,20000,2075378,0,336,11612,625,0x35
1594905377.241638,20000,2075642,0,345,11727,625,0xd
1594905377.254517,20000,2075902,0,336,11851,625,0x6
1594905377.268954,20000,2076187,0,336,11736,625,0xa
1594905377.2822993,20000,2076443,0,336,11798,625,0x3e
1594905377.2951624,20000,2076713,0,336,11825,625,0x37
1594905377.3102193,20000,2076967,0,336,11825,625,0x3e
1594905377.3229837,20000,2077267,0,336,11727,625,0x34
1594905377.3357966,20000,2077523,0,336,11665,625,0x39
1594905377.350211,20000,2077776,0,336,11763,625,0x3
1594905377.362907,20000,2078067,0,336,11674,625,0x1
1594905377.3765516,20000,2078323,0,336,11639,625,0x37
1594905377.3897624,20000,2078606,0,336,11727,625,0x3b
1594905377.4025228,20000,2078861,0,327,11736,625,0x3a
1594905377.415869,20000,2079124,0,336,11621,625,0x8
1594905377.4691696,20000,2079673,0,336,11665,625,0x39
1594905377.4821155,20000,2080447,0,336,11683,625,0x3f
1594905377.495891,20000,2080710,0,336,11763,625,0x7
1594905377.5092618,20000,2080992,0,327,11754,625,0x3e
1594905377.521948,20000,2081249,0,336,11745,625,0x0
1594905377.5368495,20000,2081513,0,336,11727,625,0x3f
1594905377.5503123,20000,2081818,0,336,11612,625,0x3d
1594905377.5634236,20000,2082078,0,336,11656,625,0x30
1594905377.57698,20000,2082349,0,336,11647,625,0x37
1594905377.5904236,20000,2082619,0,336,11550,625,0x38
1594905377.6035366,20000,2082873,0,336,11576,625,0x32
1594905377.6175752,20000,2083133,0,336,11630,625,0x39
1594905377.6314006,20000,2083415,0,336,11497,625,0x34
1594905377.6441085,20000,2083692,0,336,11674,625,0x3a
1594905377.657057,20000,2083947,0,336,11656,625,0x1
1594905377.669754,20000,2084202,0,336,11709,625,0xe
1594905377.6830192,20000,2084466,0,336,11568,625,0x37
1594905377.6973436,20000,2084756,0,336,11612,625,0x34
1594905377.711516,20000,2085027,0,345,11763,625,0x8
1594905377.7249093,20000,2085303,0,336,11488,625,0x38
1594905377.7393603,20000,2085593,0,345,11736,625,0x3c
1594905377.753965,20000,2085852,0,336,11807,625,0x5
1594905377.7670105,20000,2086141,0,336,11798,625,0x3d
1594905377.779779,20000,2086404,0,336,11860,625,0x3
1594905377.7927728,20000,2086662,0,336,11842,625,0x37
1594905377.805562,20000,2086921,0,336,11816,625,0x4
1594905377.8182576,20000,2087173,0,336,11851,625,0x32
1594905377.8313363,20000,2087430,0,336,11878,625,0x33
1594905377.844284,20000,2087693,0,345,11772,625,0x0
1594905377.8574688,20000,2087955,0,345,11674,625,0x3c
1594905377.8702717,20000,2088213,0,336,11647,625,0x3a
1594905377.8840077,20000,2088482,0,345,11825,625,0x32
1594905377.8973389,20000,2088748,0,336,11789,625,0x39
1594905377.9103253,20000,2089010,0,345,11683,625,0x35
1594905377.9251876,20000,2089272,0,336,11621,625,0x36
1594905377.9387538,20000,2089582,0,345,11674,625,0x37
1594905377.9519312,20000,2089844,0,336,11585,625,0x36
1594905377.9649465,20000,2090109,0,336,11745,625,0x31
1594905377.9783154,20000,2090368,0,345,11754,625,0x30
1594905377.9908917,20000,2090627,0,336,11780,625,0x31
1594905378.0036373,20000,2090879,0,336,11674,625,0x34
1594905378.0171092,20000,2091142,0,336,11736,625,0x3d
1594905378.0296612,20000,2091404,0,327,11639,625,0x30
1594905378.0444953,20000,2091701,0,336,11568,625,0x32
1594905378.0574243,20000,2091953,0,336,11568,625,0x33
1594905378.0703561,20000,2092213,0,336,11470,625,0x32
1594905378.08383,20000,2092481,0,327,11612,625,0x3f
1594905378.0967522,20000,2092741,0,336,11612,625,0x3d
1594905378.1098812,20000,2093005,0,336,11576,625,0x3c
1594905378.123032,20000,2093267,0,336,11488,625,0x0
1594905378.1364725,20000,2093528,0,327,11506,625,0x3a
1594905378.1492019,20000,2093793,0,336,11594,625,0x35
1594905378.1627965,20000,2094047,0,336,11568,625,0x31
1594905378.1758685,20000,2094324,0,327,11355,625,0x37
1594905378.1895812,20000,2094602,0,336,11470,625,0x38
1594905378.2026532,20000,2094856,0,327,11647,625,0x3d
1594905378.2154567,20000,2095116,0,336,11630,625,0x35
1594905378.2287242,20000,2095376,0,336,11639,625,0x35
1594905378.2417653,20000,2095642,0,336,11701,625,0x36
1594905378.254373,20000,2095898,0,336,11621,625,0x8
1594905378.2671082,20000,2096153,0,345,11940,625,0x35
1594905378.2801778,20000,2096402,0,336,11639,625,0x3a
1594905378.2928796,20000,2096667,0,336,11426,625,0x3d
1594905378.3057637,20000,2096922,0,336,11594,625,0x31
1594905378.318558,20000,2097182,0,345,11878,625,0x8
1594905378.3316743,20000,2097436,0,336,11842,625,0x3a
1594905378.3459966,20000,2097707,0,345,11692,625,0x39
1594905378.3588645,20000,2097984,0,336,11692,625,0x3b
1594905378.3717334,20000,2098242,0,336,11816,625,0x30
1594905378.3853812,20000,2098510,0,327,11807,625,0x30
1594905378.3988898,20000,2098775,0,336,11718,625,0x35
1594905378.4121714,20000,2099045,0,336,11807,625,0x36
1594905378.4254198,20000,2099310,0,336,11665,625,0x3c
1594905378.4394867,20000,2099593,0,336,11763,625,0x32
1594905378.4531837,20000,2099872,0,336,11798,625,0x38
1594905378.466048,20000,2100131,0,336,11798,625,0x0
1594905378.479577,20000,2100389,0,345,11780,625,0xb
1594905378.4924493,20000,2100655,0,345,11683,625,0x37
1594905378.50542,20000,2100915,0,327,11674,625,0x33
1594905378.5183938,20000,2101173,0,336,11692,625,0x39
1594905378.5313804,20000,2101435,0,336,11869,625,0x31
1594905378.5440683,20000,2101690,0,345,11789,625,0x39
1594905378.5568495,20000,2101946,0,345,11851,625,0x39
1594905378.5697956,20000,2102204,0,345,11869,625,0x3d
1594905378.5836577,20000,2102473,0,336,11816,625,0x3d
1594905378.5963523,20000,2102733,0,345,11860,600,0x38
1594905378.6092522,20000,2102990,0,336,11807,600,0x3f
1594905378.6231527,20000,2103272,0,336,11869,600,0x3f
1594905378.636082,20000,2103528,0,327,11869,600,0x8
1594905378.6488848,20000,2103787,0,336,11825,575,0x39
1594905378.6618595,20000,2104044,0,336,11834,575,0x30
1594905378.6747434,20000,2104302,0,336,11709,575,0x31
1594905378.6877298,20000,2104562,0,327,11701,575,0x35
1594905378.7004898,20000,2104821,0,336,11727,575,0x3c
1594905378.7137368,20000,2105077,0,345,11780,550,0x3d
1594905378.7262554,20000,2105336,0,345,11904,550,0x33
1594905378.73898,20000,2105589,0,345,11807,550,0x3b
1594905378.7514591,20000,2105838,0,336,11789,550,0x36
1594905378.7644281,20000,2106095,0,345,11763,525,0x38
1594905378.7783387,20000,2106354,0,345,11763,525,0x3b
1594905378.7914934,20000,2106631,0,336,11869,525,0x3e
1594905378.804981,20000,2106904,0,336,11834,500,0x1
1594905378.8178966,20000,2107167,0,345,11878,500,0x32
1594905378.8306956,20000,2107421,0,336,11842,500,0x30
1594905378.8436494,20000,2107682,0,327,11887,500,0x35
1594905378.856623,20000,2107939,0,345,11940,500,0x8
1594905378.8695507,20000,2108196,0,345,11931,500,0x30
1594905378.8825045,20000,2108459,0,336,11842,500,0x31
1594905378.8956816,20000,2108716,0,336,11807,475,0x30
1594905378.9088995,20000,2108982,0,336,11763,475,0x3f
1594905378.922407,20000,2109247,0,336,11904,475,0x5
1594905378.935706,20000,2109522,0,336,11701,475,0xe
1594905378.9509532,20000,2109825,0,336,11851,475,0x31
1594905378.9635932,20000,2110078,0,345,11878,475,0x36
1594905378.9770527,20000,2110350,0,336,11736,475,0x36
1594905378.9900014,20000,2110608,0,336,11772,475,0x32
1594905379.0034564,20000,2110870,0,336,11816,475,0x3a
1594905379.0172436,20000,2111150,0,336,11763,475,0x38
1594905379.0300398,20000,2111408,0,345,11772,475,0x30
1594905379.0429053,20000,2111667,0,336,11816,450,0x3d
1594905379.0560317,20000,2111928,0,345,11860,450,0x33
1594905379.0688663,20000,2112187,0,336,11860,450,0x3a
1594905379.08259,20000,2112450,0,336,11896,450,0x3f
1594905379.0954642,20000,2112713,0,345,11878,450,0x31
1594905379.1086564,20000,2112974,0,345,11763,450,0x3b
1594905379.121483,20000,2113241,0,336,11904,450,0x9
1594905379.134214,20000,2113491,0,336,11887,425,0x6
1594905379.1471665,20000,2113748,0,345,11842,425,0x3b
1594905379.1598008,20000,2114005,0,345,11904,425,0x3a
1594905379.172856,20000,2114262,0,345,11913,425,0xd
1594905379.1867208,20000,2114542,0,345,11834,400,0x36
1594905379.1996207,20000,2114801,0,345,11878,400,0x34
1594905379.2123606,20000,2115056,0,336,11780,400,0x33
1594905379.225304,20000,2115315,0,336,11896,400,0xf
1594905379.2382753,20000,2115570,0,345,11887,375,0x33
1594905379.2511854,20000,2115825,0,336,11851,375,0x35
1594905379.264201,20000,2116087,0,336,11922,375,0xe
1594905379.2815032,20000,2116431,0,336,11851,375,0x3e
1594905379.2948027,20000,2116702,0,336,11931,350,0x30
1594905379.307504,20000,2116959,0,345,11940,350,0x5
1594905379.3201249,20000,2117210,0,345,11931,350,0x3e
1594905379.3330388,20000,2117471,0,336,11958,350,0x3b
1594905379.3463502,20000,2117733,0,327,11896,350,0x38
1594905379.3607585,20000,2118022,0,336,11860,350,0x36
1594905379.3734167,20000,2118273,0,336,11896,350,0x30
1594905379.3870373,20000,2118541,0,345,11896,350,0x3a
1594905379.4002593,20000,2118810,0,336,11958,350,0x36
1594905379.413248,20000,2119070,0,336,11922,350,0x5
1594905379.4264743,20000,2119336,0,327,11869,350,0x36
1594905379.4393194,20000,2119593,0,336,11842,350,0x33
1594905379.4519074,20000,2119847,0,345,11834,350,0x39
1594905379.4646268,20000,2120101,0,336,11887,350,0x32
1594905379.4773753,20000,2120353,0,336,11913,350,0x31
1594905379.4899788,20000,2120607,0,336,11922,350,0x3a
1594905379.504712,20000,2120902,0,336,11878,325,0x2
1594905379.5175807,20000,2121161,0,336,11851,325,0x39
1594905379.5307786,20000,2121416,0,336,11851,325,0x3d
1594905379.543483,20000,2121681,0,345,11878,325,0xb
1594905379.5564694,20000,2121939,0,345,11896,325,0x33
1594905379.5692825,20000,2122193,0,336,11860,325,0x3b
1594905379.5822601,20000,2122453,0,336,11842,325,0x3f
1594905379.5952213,20000,2122711,0,336,11904,325,0x38
1594905379.6100414,20000,2123002,0,336,11913,325,0x37
1594905379.6426184,20000,2123656,0,336,11834,325,0x39
1594905379.6557965,20000,2123922,0,336,11878,325,0x3d
1594905379.668515,20000,2124181,0,336,11931,325,0x5
1594905379.6822186,20000,2124434,0,345,11940,325,0x34
1594905379.6949868,20000,2124708,0,336,11913,325,0x3f
1594905379.7080088,20000,2124967,0,345,11869,325,0x3b
1594905379.7208154,20000,2125222,0,336,11887,325,0x36
1594905379.734077,20000,2125482,0,336,11896,325,0x7
1594905379.7473376,20000,2125750,0,336,11975,325,0x32
1594905379.7599025,20000,2126007,0,345,11984,325,0x3e
1594905379.7726374,20000,2126259,0,345,11967,325,0x3b
1594905379.7864206,20000,2126533,0,336,11913,325,0x3a
1594905379.7993681,20000,2126791,0,336,11958,325,0x3d
1594905379.8123038,20000,2127050,0,336,11949,325,0x3e
1594905379.8252745,20000,2127313,0,336,11967,325,0x3e
1594905379.837922,20000,2127567,0,345,11984,325,0xc
1594905379.8509686,20000,2127824,0,336,11940,325,0x33
1594905379.8639467,20000,2128087,0,345,11984,325,0x3c
1594905379.8767352,20000,2128342,0,336,11958,325,0x38
1594905379.889524,20000,2128596,0,336,11975,325,0x8
1594905379.9024556,20000,2128856,0,345,11949,325,0x31
1594905379.9154046,20000,2129116,0,336,11967,325,0x37
1594905379.9283175,20000,2129374,0,336,11913,325,0x3a
1594905379.941183,20000,2129630,0,336,11913,325,0xa
1594905379.9543734,20000,2129887,0,345,11922,325,0x33
1594905379.9677312,20000,2130153,0,336,11887,325,0x35
1594905379.9817562,20000,2130428,0,336,11958,325,0x36
1594905379.9951968,20000,2130708,0,345,11878,325,0x35
1594905380.0084753,20000,2130976,0,336,11904,325,0x34
1594905380.0215,20000,2131234,0,345,11904,325,0x7
1594905380.034722,20000,2131502,0,345,11878,325,0x9
1594905380.0474515,20000,2131756,0,345,11896,325,0x3c
1594905380.0604134,20000,2132011,0,345,11834,325,0x31
1594905380.0766,20000,2132271,0,336,11869,325,0xa
1594905380.0893881,20000,2132596,0,345,11913,325,0x38
1594905380.1024587,20000,2132853,0,336,11896,325,0x3a
1594905380.11547,20000,2133111,0,336,11940,325,0x35
1594905380.128369,20000,2133373,0,336,11922,325,0x6
1594905380.1409647,20000,2133628,0,336,11949,325,0x3e
1594905380.1540513,20000,2133882,0,345,11931,325,0x35
1594905380.1683195,20000,2134147,0,336,11904,325,0x36
1594905380.181416,20000,2134424,0,345,11940,325,0x8
1594905380.196151,20000,2134721,0,345,11931,325,0x8
1594905380.209234,20000,2134990,0,336,11896,325,0x1
1594905380.2219174,20000,2135247,0,345,11958,325,0x32
1594905380.235011,20000,2135497,0,345,11896,325,0x4
1594905380.2476454,20000,2135759,0,336,11958,325,0x34
1594905380.2608109,20000,2136017,0,336,11949,325,0x3c
1594905380.2739413,20000,2136282,0,336,11975,325,0x30
1594905380.2870848,20000,2136544,0,336,11940,325,0x3b
1594905380.2999127,20000,2136807,0,336,11896,325,0x3d
1594905380.3135905,20000,2137079,0,345,11993,325,0x3a
1594905380.32673,20000,2137339,0,345,11984,325,0x30
1594905380.3395693,20000,2137596,0,345,11940,325,0x38
1594905380.3525658,20000,2137855,0,336,11949,325,0x3d
1594905380.3655446,20000,2138116,0,345,11940,325,0x38
1594905380.3793204,20000,2138375,0,345,11958,325,0x3d
1594905380.3921528,20000,2138648,0,345,11984,325,0x39
1594905380.4052818,20000,2138908,0,345,11984,325,0x36
1594905380.4182415,20000,2139168,0,345,11967,325,0x39
1594905380.4309392,20000,2139425,0,336,11958,325,0x34
1594905380.4441013,20000,2139685,0,327,11931,325,0x32
1594905380.4570246,20000,2139945,0,345,11922,325,0x36
1594905380.471852,20000,2140236,0,336,11913,325,0xa
1594905380.4880073,20000,2140562,0,336,11931,325,0x31
1594905380.5014331,20000,2140827,0,336,11940,325,0x3a
1594905380.5155933,20000,2141111,0,336,11904,325,0x3b
1594905380.5289629,20000,2141387,0,345,11887,325,0x3e
1594905380.5422828,20000,2141650,0,345,11913,325,0x35
1594905380.5552876,20000,2141911,0,336,11922,325,0x34
1594905380.5679765,20000,2142164,0,336,11922,325,0x3a
1594905380.5805848,20000,2142422,0,345,11896,325,0x32
1594905380.5935483,20000,2142674,0,345,11851,325,0x31
1594905380.6078422,20000,2142934,0,336,11922,325,0x33
1594905380.620678,20000,2143219,0,336,11931,325,0x4
1594905380.6334596,20000,2143473,0,345,11922,325,0x3d
1594905380.6461189,20000,2143730,0,336,11931,325,0x32
1594905380.6591752,20000,2143988,0,336,11940,325,0x37
1594905380.6719925,20000,2144247,0,336,11958,325,0x3d
1594905380.6847577,20000,2144501,0,336,11958,325,0x37
1594905380.697631,20000,2144757,0,345,11975,325,0x9
1594905380.7105243,20000,2145016,0,345,11949,325,0x3f
1594905380.7234156,20000,2145276,0,336,11975,325,0x36
1594905380.7363584,20000,2145531,0,345,11967,325,0x3d
1594905380.7494657,20000,2145791,0,345,11940,325,0x32
1594905380.7623644,20000,2146054,0,336,11958,325,0x3e
1594905380.775072,20000,2146310,0,327,11958,325,0xb
1594905380.7879863,20000,2146564,0,336,11967,325,0x3e
1594905380.8009622,20000,2146828,0,336,11940,325,0x35
1594905380.8139317,20000,2147087,0,336,11940,325,0x38
1594905380.8266885,20000,2147341,0,345,11958,325,0x35
1594905380.8396387,20000,2147596,0,354,12002,325,0x3b
1594905380.8532283,20000,2147863,0,336,12011,325,0x37
1594905380.8660042,20000,2148128,0,336,11967,325,0x3e
1594905380.879961,20000,2148387,0,336,11940,325,0xa
1594905380.8948581,20000,2148674,0,336,11904,325,0x3a
1594905380.9081538,20000,2148968,0,336,11931,325,0x31
1594905380.9240406,20000,2149233,0,336,11949,325,0x39
1594905380.9370787,20000,2149545,0,336,11922,325,0x3a
1594905380.9502842,20000,2149810,0,345,11958,325,0x3b
1594905380.962919,20000,2150065,0,345,11949,325,0x5
1594905380.9757133,20000,2150316,0,345,11940,325,0x3a
1594905380.9890566,20000,2150584,0,336,11940,325,0x33
1594905381.0020504,20000,2150843,0,336,11931,325,0x3c
1594905381.014998,20000,2151105,0,345,11913,325,0xc
1594905381.02755,20000,2151359,0,336,11949,325,0x34
1594905381.040552,20000,2151614,0,336,11940,325,0x2
1594905381.0533323,20000,2151873,0,336,11922,325,0x38
1594905381.0661817,20000,2152128,0,336,11922,325,0x34
1594905381.0790813,20000,2152387,0,345,11904,325,0x38
1594905381.092196,20000,2152647,0,336,11896,325,0xe
1594905381.1051285,20000,2152911,0,336,11904,325,0x37
1594905381.117837,20000,2153165,0,336,11896,325,0x6
1594905381.1308334,20000,2153422,0,336,11904,325,0x3f
1594905381.1435423,20000,2153677,0,336,11869,325,0x3f
1594905381.1564636,20000,2153936,0,336,11913,325,0x3a
1594905381.169367,20000,2154191,0,336,11913,325,0x1
1594905381.1824994,20000,2154452,0,345,11940,325,0x3e
1594905381.1957955,20000,2154716,0,336,11967,325,0x34
1594905381.2086241,20000,2154981,0,336,11913,325,0x3f
1594905381.221535,20000,2155236,0,345,11940,325,0x2
1594905381.234493,20000,2155494,0,327,11887,325,0xb
1594905381.2474318,20000,2155753,0,336,11940,325,0x3d
1594905381.2603097,20000,2156013,0,345,11931,325,0x39
1594905381.272929,20000,2156266,0,327,11913,325,0x1
1594905381.2865553,20000,2156537,0,336,12020,325,0x37
1594905381.2995415,20000,2156796,0,345,11984,325,0x33
1594905381.3124962,20000,2157057,0,345,11931,325,0x38
1594905381.3256474,20000,2157319,0,345,11904,325,0x3b
1594905381.338778,20000,2157574,0,336,11940,325,0x7
1594905381.351834,20000,2157839,0,345,11984,325,0x7
1594905381.365009,20000,2158104,0,336,12011,325,0xc
1594905381.3780782,20000,2158362,0,336,11993,325,0x36
1594905381.3908067,20000,2158621,0,345,11967,325,0x39
1594905381.4071052,20000,2158902,0,345,12002,325,0x38
1594905381.420367,20000,2159210,0,345,11887,325,0x6
1594905381.4334304,20000,2159468,0,336,11931,325,0x34
1594905381.4480782,20000,2159736,0,336,11931,325,0x3e
1594905381.4609978,20000,2160027,0,336,11940,325,0x3d
1594905381.4740455,20000,2160282,0,336,11931,325,0x38
1594905381.4867759,20000,2160541,0,336,11922,325,0x37
1594905381.499866,20000,2160805,0,336,11860,325,0x7
1594905381.5131848,20000,2161063,0,336,11825,325,0x31
1594905381.5257657,20000,2161322,0,336,11825,325,0x34
1594905381.5414135,20000,2161634,0,336,11869,325,0x3c
1594905381.5544553,20000,2161893,0,336,11869,325,0x3f
1594905381.5674596,20000,2162154,0,336,11834,325,0x3f
1594905381.5802374,20000,2162411,0,336,11825,325,0x3e
1594905381.5931044,20000,2162668,0,336,11851,325,0x30
1594905381.6060257,20000,2162924,0,336,11869,325,0x32
1594905381.618986,20000,2163187,0,336,11940,325,0x0
1594905381.6317568,20000,2163442,0,336,11869,325,0x36
1594905381.6447465,20000,2163701,0,336,11887,325,0x3c
1594905381.6577685,20000,2163961,0,336,11913,325,0x36
1594905381.6710553,20000,2164217,0,336,11940,325,0x36
1594905381.6846507,20000,2164486,0,345,11887,325,0x3b
1594905381.6980665,20000,2164756,0,336,11904,325,0x37
1594905381.7138875,20000,2165027,0,327,11887,325,0x38
1594905381.7268558,20000,2165341,0,345,11940,325,0x31
1594905381.7415547,20000,2165597,0,345,11922,325,0x3a
1594905381.7546391,20000,2165896,0,345,11904,325,0x38
1594905381.7673497,20000,2166151,0,345,11913,325,0x3b
1594905381.7799537,20000,2166407,0,345,11904,325,0x35
1594905381.7928162,20000,2166661,0,336,11878,325,0x39
1594905381.8059936,20000,2166917,0,336,11904,325,0x34
1594905381.8208766,20000,2167188,0,336,11993,325,0x38
1594905381.8335187,20000,2167481,0,345,11984,325,0x30
1594905381.8463235,20000,2167733,0,336,11975,325,0x3e
1594905381.8602495,20000,2167991,0,345,11958,325,0x3a
1594905381.873083,20000,2168261,0,336,11913,325,0x9
1594905381.8863769,20000,2168521,0,345,11887,325,0x38
1594905381.899389,20000,2168793,0,336,11949,325,0x3
1594905381.9122624,20000,2169048,0,336,11940,325,0x38
1594905381.9256713,20000,2169317,0,345,11869,325,0x3a
1594905381.9392037,20000,2169590,0,336,11940,325,0x35
1594905381.951875,20000,2169843,0,336,11967,325,0x1
1594905381.9648044,20000,2170093,0,345,11913,325,0x3f
1594905381.978258,20000,2170362,0,345,11940,325,0xe
1594905381.9908242,20000,2170624,0,336,11887,325,0x32
1594905382.0039678,20000,2170885,0,336,11878,325,0x3b
1594905382.0164194,20000,2171136,0,336,11904,325,0x3d
1594905382.0290682,20000,2171381,0,345,11913,325,0x39
1594905382.0415225,20000,2171634,0,336,11887,325,0x38
1594905382.0538955,20000,2171889,0,345,11931,325,0x3a
1594905382.0662584,20000,2172133,0,336,11842,325,0x3c
1594905382.079258,20000,2172384,0,336,11869,325,0x1
1594905382.0915315,20000,2172641,0,336,11869,325,0x36
1594905382.1041148,20000,2172888,0,336,11878,325,0x3e
1594905382.1167421,20000,2173143,0,336,11869,325,0x3e
1594905382.129183,20000,2173388,0,336,11869,325,0xd
1594905382.141493,20000,2173641,0,345,11807,325,0xb
1594905382.1539745,20000,2173887,0,336,11913,325,0x3d
1594905382.166258,20000,2174134,0,336,11904,325,0xb
1594905382.1806672,20000,2174377,0,336,11842,325,0x3f
1594905382.1932333,20000,2174671,0,336,11887,325,0x33
1594905382.205736,20000,2174925,0,336,11913,325,0xe
1594905382.218549,20000,2175176,0,345,11842,325,0x6
1594905382.2324193,20000,2175427,0,336,11860,325,0x3c
1594905382.245552,20000,2175708,0,336,11949,325,0x5
1594905382.2584367,20000,2175970,0,327,11913,325,0x33
1594905382.2711213,20000,2176230,0,336,11878,325,0x3f
1594905382.28443,20000,2176494,0,336,11913,325,0x37
1594905382.29696,20000,2176748,0,336,11940,325,0x38
1594905382.3102045,20000,2177003,0,336,11931,325,0x34
1594905382.3308284,20000,2177263,0,345,11904,325,0x35
1594905382.343561,20000,2177674,0,345,11913,325,0x1
1594905382.3560762,20000,2177928,0,336,11958,325,0x39
1594905382.3714561,20000,2178228,0,354,11984,325,0x38
1594905382.384228,20000,2178496,0,345,11896,325,0xd
1594905382.3988461,20000,2178771,0,336,11958,325,0x3e
1594905382.411065,20000,2179031,0,336,11931,325,0xd
1594905382.4234345,20000,2179281,0,345,11931,325,0x34
1594905382.4364464,20000,2179534,0,345,11878,325,0x31
1594905382.4488575,20000,2179783,0,345,11896,325,0x3b
1594905382.4621155,20000,2180047,0,345,11878,325,0x35
1594905382.4744213,20000,2180296,0,336,11896,325,0x3c
1594905382.4868898,20000,2180548,0,336,11842,325,0x39
1594905382.4992962,20000,2180794,0,336,11904,325,0x39
1594905382.512242,20000,2181048,0,345,11896,325,0x9
1594905382.5248537,20000,2181305,0,336,11887,325,0x3f
1594905382.5373175,20000,2181550,0,345,11878,325,0x36
1594905382.5500352,20000,2181808,0,336,11887,325,0x37
1594905382.5624673,20000,2182056,0,336,11851,325,0x3f
1594905382.5748644,20000,2182303,0,336,11878,325,0x38
1594905382.5873706,20000,2182554,0,336,11878,325,0x3c
1594905382.5996811,20000,2182803,0,345,11896,325,0x34
1594905382.6122425,20000,2183051,0,336,11825,325,0x39
1594905382.6245918,20000,2183302,0,327,11869,325,0x35
1594905382.6370618,20000,2183551,0,336,11887,325,0x3d
1594905382.6502159,20000,2183810,0,336,11851,325,0x3f
1594905382.6631956,20000,2184068,0,336,11869,325,0x30
1594905382.676409,20000,2184323,0,336,11878,325,0xe
1594905382.6888485,20000,2184588,0,336,11842,325,0x3d
1594905382.7016466,20000,2184841,0,336,11887,325,0x3f
1594905382.7141001,20000,2185090,0,336,11887,325,0x3c
1594905382.7265542,20000,2185337,0,336,11931,325,0x39
1594905382.739515,20000,2185597,0,336,11913,325,0xc
1594905382.751849,20000,2185844,0,336,11922,325,0x7
1594905382.7643554,20000,2186094,0,336,11878,325,0x3b
1594905382.7768886,20000,2186343,0,327,11869,325,0x38
1594905382.7892158,20000,2186590,0,336,11931,325,0x3c
1594905382.8016186,20000,2186837,0,345,11922,325,0x32
1594905382.814158,20000,2187089,0,336,11913,325,0x9
1594905382.8272707,20000,2187348,0,345,11940,325,0x3b
1594905382.8416562,20000,2187643,0,336,11922,325,0x30
1594905382.8541627,20000,2187888,0,327,11949,325,0x35
